保真神应丸,,,《玉案》卷四,,,辽五味（拣净）1斤，杜仲（姜汁炒）2两，阿胶2两，白术2两，贝母4两，白茯苓4两，花椒目4两，荷叶（煅灰存性）4两，怀生地4两（用柏子仁3钱、砂仁3钱，绢袋盛，加生地同煮，拣去柏子仁、砂仁）。,上为末，以黑枣肉同地黄汁为丸。,,男女吐血，咳嗽气喘，痰涎壅盛，骨蒸潮热，面色萎黄，日晡面炽，睡卧不宁者。,,,,,,,,每服3钱，空心白滚汤送下。,,https://db.yaozh.com/fangji/10004388.html
保真汤,,,《太平惠民和剂局方》卷二,,,藁本（去芦）川芎各120克 甘草（炒）60克 苍术（洗，锉，麸炒）500克。,上药哎咀为粗末。,,主治四时伤寒，不问阴阳二证，才觉疾作，急服此药立效。,,,,,,,,每服9克，水220毫升，生姜3片，同煎150毫升，去滓，不拘时热服。,,https://db.yaozh.com/fangji/10004389.html
保真汤,,,《修月鲁般经后录》引《十药神书》（录自《医方类聚》卷一五O）,,,当归、人参、生地黄、熟地黄、白术、黄耆各9克， 赤茯苓、 白茯苓各4.5克，天门冬、麦门冬各6克，赤芍药、白芍药、山药、黄柏、五味子、柴胡、地骨皮各6克，甘草、陈皮、厚朴各4.5克。,上二十味，研成粗末。,,主治劳证骨蒸体虚。惊悸，加茯神、远志、柏子仁、酸枣仁；淋浊，加、乌药、猪苓、泽泻；便涩，加苦杖、木通、石韦龙骨、牡蛎、莲须、莲心；燥热，加滑石、石膏、青蒿、鳖甲；盗汗，加牡蛎、浮麦、黄耆、麻黄根。,,,,,,,,每服用水300毫升，加生姜3片，大枣5个，莲心5枚，同煎至150毫升，去滓，空腹时服150毫升，一日三次。与保和汤间服。,原方中甘草、陈皮、厚朴无用量，现据《十药神书》（陈修园注本）补。,https://db.yaozh.com/fangji/10004390.html
保真汤,,,《产后编》卷下,,,黄耆6分，人参2钱，白术2钱（炒），炙草4分，川芎6分，当归2钱，天冬1钱，麦冬2钱，白芍2钱，枸杞2钱，黄连6分（炒），黄柏6分（炒），知母2钱，生地2钱，五味10粒，地骨皮6分。,,,产后骨蒸。,,,,,,,,上加大枣3枚（去核），水煎服。,,https://db.yaozh.com/fangji/10004391.html
保真汤,,,《修月鲁般经》引《劳证十药神书》（见《医方类聚》卷一五O）,,,当归3钱，人参3钱，生地黄3钱，熟地黄3钱，白术3钱，黄耆3钱，赤茯苓1钱半，白茯苓1钱半，天门冬2钱，麦门冬2钱，赤芍药2钱，白芍药2钱，知母2钱，黄柏2钱，五味子2钱，柴胡2钱，地骨皮2钱，甘草1钱半，陈皮1钱半，厚朴1钱半。,上为粗末。,,补虚除热。主治劳证骨蒸体虚。虚劳骨蒸，潮热盗汗。,,,,,,,,,,https://db.yaozh.com/fangji/10004392.html
保真汤,,,《玉案》卷四,,,生地6分，熟地6分，黄耆6分，人参6分，地骨皮6分，白术6分，柴胡5分，黄柏5分，橘红5分，五味子15粒，甘草2分，天门冬8分，知母8分，麦门冬8分，贝母8分，白茯苓8分。,,,微微干嗽，骨蒸盗汗，四肢壮热，饮食少进，气虚血亏损者。,,,,,,,,水煎，食远服。,,https://db.yaozh.com/fangji/10004393.html
保真汤,,,《医醇剩义》卷三,,,人参3钱，附子2钱，干河车4钱，当归3钱，五味子1钱5分，菟丝子8钱，大枣3枚，生姜3片。,,,保纳元气。主治结胸失下，以致胸中大实，元气大亏。,,,,,,,,先服攻下之剂承气汤，俟滞气将动，后服本方。,,https://db.yaozh.com/fangji/10004394.html
保真汤,,,《准绳•类方》卷一,,,当归5分，生地黄5分，熟地黄5分，黄耆（蜜水炙）5分，人参5分，白术5分，甘草5分，白茯苓5分，天门冬（去心）1钱，麦门冬（去心）1钱，白芍药1钱，黄柏（盐水炒）1钱，知母1钱，五味子1钱，软柴胡1钱，地骨皮1钱，陈皮1钱，莲心5分。,上为粗末。,,诸虚百损，五劳七伤，骨蒸潮热，咳嗽，诸汗、诸血。,,患此者，必须寡欲内养，方能有效。,,,,,,上以水2钟，加生姜3片，大枣1枚，煎8分，食远服。,原方中甘草、陈皮、厚朴无用量，现据《十药神书》（陈修园注本）补。,https://db.yaozh.com/fangji/10004395.html
保真丸,,,《墨宝斋集验方》,,,牛膝10两（用黑豆3升铺锅内，9蒸9晒九露，黑豆一蒸一易，如数完，竹刀切片听用），生地黄12两（酒洗，用一半拌去皮砂仁5钱、白茯苓末5钱，蒸1昼夜，熟透捶用），补骨脂4两（用核桃肉2两，研碎拌匀，按实，瓷器内1日炒干用），何首乌20两（忌铁器，同牛膝蒸之），白茯苓6两（用牛乳2碗浸透晒干），白茯神6两（人乳2碗浸透晒干），当归6两（酒洗），天门冬6两（去心），菟丝子3两（酒浸，去壳），麦门冬6两（去心），柏子仁8两（汤泡7次，去油），枸杞子6两（去蒂），人参3两（去芦），山药4两，杜仲4两（炒去丝）。,上为末，炼蜜为丸，如梧桐子大。,,补心神，固肾精，坚筋骨，润肌肤，泽容颜，乌须发，久服益寿延年。主,,宜避风为妙。,,,,,,每服70丸。,,https://db.yaozh.com/fangji/10004396.html
保真饮,,,《玉案》卷四,,,辽五味1钱，当归1钱，白术1钱，酸枣仁1钱，紫河车1钱，石斛1钱，玄参1钱，沙参1钱，紫菀2钱，山栀（炒黑）2钱，人参3钱。,,,劳思虚损，妄泄真元，阴虚火动，痰喘气息，咳嗽吐血。,,,,,,,,上加童便1杯，水煎服。,,https://db.yaozh.com/fangji/10004397.html
保真种玉丸,,,《北京市中药成方选集》,,,鹿茸（去毛）1两2钱，鹿肾2具，海马8具，虎骨（炙）1两，狗肾6具，熟地8钱，肉桂（去粗皮）1两，山药1两2钱，当归1两6钱，杜仲炭1两2钱，白术（炒）1两2钱，牛膝1两2钱，枸杞1两2钱，五味子（炙）1两2钱，茯苓1两2钱，党参（去芦）3两，补骨脂（炒）2两，菟丝子2两，核桃肉2两，小茴香（炒）2两，沙苑子2两，附子8两，苁蓉8两，巴戟肉（炙）8两，龙骨（煅）1两，母丁香3两，黄耆2两，山萸肉（炙）1两2钱，甘草（炙）1两。,上为细末，炼蜜为丸，每丸重3钱。,,滋补腰肾，添精益髓。主治肾气亏虚，阳痿不兴，腰膝无力，久无子嗣。,,,,,,,,每服1丸，温开水送下，1日2次。,,https://db.yaozh.com/fangji/10004398.html
保真种子膏,,,《医统》卷九十三,,,真香油1斤4两，甘草1两，谷精草5钱，紫梢花2钱，蛇床子（酒浸干）2钱，人参4钱，天门冬（去心）4钱，麦门冬（去心）4钱，生地黄（酒洗）4钱，熟地黄（酒洗）4钱，远志（甘草水煮，去心）4钱，菟丝草4钱，牛膝（酒洗）4钱，鹿茸（酥炙去毛）4钱，虎骨（酥炙）4钱，川续断4钱，木鳖子（去壳）4钱，肉豆蔻（面包煨）4钱，肉苁蓉（酒洗去甲）4钱（以上一齐下），大附子1个（制），海狗肾1具（制），杏仁（去皮尖）、官桂、铅粉8两（续续下，以槐条不住用手搅，滴水成珠为度），松香1两，黄蜡5钱，雄黄2钱，硫黄2钱，阳起石2,用新铁锅1口，以桑柴火浸熬，先下香油、甘草，同煎5-7沸；次下谷精草等17味，文火熬至焦色，滤去滓；再下附子等4味，熬焦，去滓净；再下铅粉，以槐条不住手搅，滴水成珠，方下黄蜡等6味，搅使温；方下沉香等8味，搅匀，以银罐盛之，封固，悬井中7日出火毒。,,锁玉池，固精不泄，壮阳保真，温肾俞，暖丹田，子午既济，百病自除。主治腰腿寒湿，风气疼痛，半身不遂，五劳七伤，下元虚冷，不成胎息。,,,,,,,,方中杏仁、官桂用量原缺。,,https://db.yaozh.com/fangji/10004399.html
保中汤,,,《古今医鉴》卷五,,,陈皮8分，半夏（姜制）8分，茯苓8分，甘草3分，白术（土炒）2钱，藿香1钱，黄连（土炒）2钱，黄芩（土炒）1钱，山栀子（姜汁炒）2钱，砂仁3分。,上锉1剂。,,呕吐不止，饮食不下。,,,,,,,,加生姜3片，长流水和胶泥澄清水2钟，煎至1钟，稍冷频服。吐逆甚，加伏龙肝1块同煎；因气，加香附、枳实；心烦，加竹茹。,,https://db.yaozh.com/fangji/10004400.html
保中丸,,,《幼幼新书》卷二十引东方先生方,,,天灵盖（用醋浸1宿，羊脂炙黄）1两，鳖甲（去裙，治如上法）1两，虎头骨（锉细，酒拌炒）1两，青蒿子（赤梗者）半两，拣人参半两，桃仁（去皮尖，麸炒，研）半两，山药（切）半两，甘草（生锉，焙干）半两。,上为细末，加阿魏2践研开，同桃仁再研，和诸药匀，炼蜜为丸，如梧桐子大。,,劳气，久困床枕。,,,,,,,,每服30粒，煎乌梅汤送下，不拘时候。岁数小者作小丸，以意加减。,,https://db.yaozh.com/fangji/10004401.html
保子七圣散,,,《元和纪用经》,,,赤白芍（各半）4分，当归4分，生大黄2分，甘草3分。,,,小儿胎寒腹痛，乳哺不时，温壮发热，吐利不常，诸经掣缩，二十五痫，肌肤喜疮，遇时而发作，口疮恶核，赤目黄瘦，大小变蒸。,,,,,,,,上以水3升煎，去滓服。月内儿服1杏核大，300日儿服1栗壳，1-2岁儿服两栗壳，3岁以上儿加之，每日3次。若发惊及温壮，外有触冒寒邪，以去节麻黄1分，水3升煮之，去沫滓，纳正药煎，如上服之；若惊风反折，戴眼掣缩，加细辛4分，纳1料正药，增水至4升，煮取1升5合服；若中风身体强直戴眼者，加独活2分，纳1料正药，加水煎服。,,https://db.yaozh.com/fangji/10004402.html
葆膈散,,,《玉案》卷三,,,连翘1钱2分，黄芩1钱2分，山栀1钱2分，薄荷1钱2分，大黄3钱，甘草5分，芒消2钱。,,,一切郁火。,,,,,,,,加生姜3片，煎服。如咽喉痛，加桔梗、荆芥；酒毒，加黄连、干葛、淡竹叶；咳而呕，加半夏；衄血，加当归、赤芍、生地；小便淋沥，加滑石、茯苓；风眩，加防风、川芎、石膏；斑疹，加干葛、荆芥、赤芍、防风、天花粉；咳嗽，加桑皮、杏仁、桔梗、款冬花；谵语发狂，加黄连；目生翳障，流泪，加菊花、木贼、生地。,,https://db.yaozh.com/fangji/10004403.html
葆精丸,,,《辨证录》卷八,,,人参5两，白术1斤，黄耆1斤，山药1斤，熟地1斤，芡实1斤，北五味3两，远志4两，炒枣仁8两，山萸肉8两，巴戟天8两，菟丝子8两，麦冬8两，龙骨3两（醋淬），金樱子4两。,上为末，炼蜜为丸。,,心中水火虚极而动，肾中水火随心君之动而外泄，闻妇女之声，淫精即出。,,,,,,,,每次6钱，早晚白滚水吞服。1料痊愈。,,https://db.yaozh.com/fangji/10004404.html
葆元异验膏,,,《集验良方》卷二,,,全当归1两，大生地8钱，川续断6钱，白芍药5钱（酒炒），黄耆5钱，肉苁蓉5钱（炒），条芩1两（酒炒），甘草3钱，益母草1两。,,,妇人久惯小产，受孕三四月，或五月，届期胎坠，此元虚子宫滑脱使然。,,,,,,,,上用香麻油2斤，浸7日，熬成膏，加白占1两，再熬3-4沸，量加飞过东丹收成膏，再入飞过龙骨1两，搅匀，退火10余日，用大红缎摊碗口大，贴丹田穴，半月1换。过8个月，臻于太和。,,https://db.yaozh.com/fangji/10004405.html
葆真丸,,,《全国中药成药处方集》（沈阳方）,,,豨莶草1斤6两，白蒺藜1斤6两，天冬8两，熟地8两，人参8两，茯神4钱，枣仁4钱，枸杞4钱，牛膝4钱，杜仲4钱，续断4钱，五加皮4钱，山药4钱，山萸4钱，白术4钱，菟丝饼4钱，沉香4钱，朱砂4钱，南星4钱，沙苑子4钱，半夏4钱，鹿茸4钱，虎胆4钱，乳香2两，没药2两，黄芩2两，山楂2两，龙骨2两，地龙2两，土鳖2两，甜瓜子2两，骨碎补2两，肉桂2两，附子2两，炙甘草2两。,上研极细末，炼蜜为丸，2钱重。,,滋补强壮，去风湿，壮筋骨。主五劳七伤，左瘫右痪，腰酸腿痛，倦怠无力，少腹窜痛，男子遗精，肾虚头晕，心脏衰弱，失眠自汗。,,忌食生冷辣物。孕妇忌服。,,,,,,每服1丸，黄酒送下。,,https://db.yaozh.com/fangji/10004406.html
葆真丸,,,《张氏医通》卷十五,,,鹿角胶8两（即用鹿角霜拌炒成珠），杜仲（盐水拌炒）3两，干山药（微焙）3两，白茯苓（人乳拌蒸，晒）3两，熟地黄3两，山茱萸肉3两，北五味1两，益智仁（盐水拌炒）1两，远志（甘草汤泡，去骨）1两，川楝子（酒煮，去皮核）1两，川巴戟（酒炒）1两，补骨脂1两，胡芦巴（与补骨脂同羊肾煮，汁尽为度，焙干）1两，沉香5钱（另为末，勿见火）。,,,房劳太过，肾气虚衰，精寒不能生子。,,,,,,,,每服50-70丸，空心温酒送下，以美物压之。精薄者，加鳔胶6两。,,https://db.yaozh.com/fangji/10004407.html
葆真丸,,,《鳞爪集》卷二,,,熟地黄2两，山药2两，杜仲3两，益智仁1两，牛膝1两，鹿角胶8两，茴香1两，巴戟1两，补骨脂1两，杞子1两，龟版胶4两，远志1两，枳实1两，胡芦巴1两，萸肉1两半，柏子霜5钱，五味1两，茯苓2两，川楝子2两，菟丝1两半，石菖蒲5钱。,用淡苁蓉4两打烂为丸。,,通十二经脉，发阴起阳，定魄安魂，开三焦之积聚，补五脏之虚损，壮筋健骨，益寿延龄。主人或禀赋素薄，或调理失宜，男子衰弱无子，妇人寒冷无孕。,,,,,,,,每服3-4钱，淡盐汤送下。,,https://db.yaozh.com/fangji/10004408.html
葆真丸,,,《准绳•女科》卷四,,,鹿角胶半斤（锉作豆大，就用鹿角霜拌炒成珠，研细），杜仲（去粗皮，切碎，用生姜汁1两同蜜少许拌炒断丝）3两，干山药2两，白茯苓（去粗皮，人乳拌，晒干，凡5-7次）2两，熟地黄2两，菟丝子（酒蒸，捣，焙）1两半，山茱萸肉1两半，北五味子1两，川牛膝（去芦，酒蒸）1两，益智仁（去壳）1两，远志（泔煮，去骨）1两，小茴香（青盐3钱同炒）1两，川楝子（去皮核，取净肉，酥炙）1两，川巴戟（酒浸，去心）1两，破故纸1两，胡芦巴（同故纸入羊肠内煮，焙干）1两，柏子仁（去壳，另研如泥）半两，川山甲（酥炙）3钱，沉香3钱，全,上为极细末，以好嫩肉苁蓉4两（酒洗净，去鳞甲、皮垢，开心，如有黄白膜亦去之，取净2两），好酒煮成膏，同炼蜜和药末，捣千余下，为丸如梧桐子大。,,补十二经络，起阴发阳，能令阳气入胸，安魂定魄，开三焦积聚，消五谷进食，强阴益子精，安五脏，除心中伏热，强筋骨，轻身明目，去冷除风。主治九丑之疾。茎弱而不振，振而不丰，丰而不循，循而不实，实而不坚，坚而不久，久而无精，精而无子，及治五劳七伤，无于嗣者。,,,,,,,,每服50丸，淡秋石汤、温酒任下，以干物压之。渐加至100丸。服7日，四肢光泽，唇脸赤色，手足温和，面目滋润。,,https://db.yaozh.com/fangji/10004409.html
葆真止泄丸,,,《杂病源流犀烛》卷十八,,,水煮熟地、人参（秋石拌）、龙骨、杞子、五味子、山药、茯神、牛膝炭。,,,,,,,,,,,本方改为汤剂，名“葆真止泄汤”（见《中国医学大辞典》）。,,https://db.yaozh.com/fangji/10004410.html
报恩丸,,,《一草亭》,,,川黄连1两，白羊肝1具（去筋膜，忌铁器）。,以黄连末和肝于砂盆内，研令极细，丸如梧桐子大。,,眼目内障等一切目疾。,,,,,,,,每服30丸，以滚水送下，连作5剂。,,https://db.yaozh.com/fangji/10004411.html
抱胆丸,,,《奇效良方》（明•方贤）,,,水银（二两） 朱砂（一两.细研） 黑铅（一两半） 乳香（一两.细研）,,,治男子妇人一切癫痫风狂，或因惊恐怖畏所致者，及妇人产后血虚，惊气入心，室女月脉通行，惊恐蕴结。,,,,,,,,每服一丸，空心并花水下，病者得睡，切勿惊动，觉来即安，再服一丸，除根。,,https://db.yaozh.com/fangji/10004412.html
抱胆丸,灵砂观音丹,,《百一》卷一,,,水银2两，朱砂1两（细研），黑铅1两半，乳香1两（细研）。,将黑铅入铫子内，下水银结成砂子，次下朱砂、滴乳香2味，乘热用柳木槌研匀，丸如鸡头子大。,,癫痫风狂，或因惊恐怖畏所致；及妇人产后血虚，惊气入心，并室女月脉通行，惊邪蕴结。,,,,,,,,每服1丸，空心用井花水送下。病者得睡，切莫惊动，觉来即安。再进1丸，可绝根本。,,https://db.yaozh.com/fangji/10004413.html
抱胆丸,,,《春脚集》卷四,,,川郁金1两，天竺黄1两，雄黄5钱，白矾3钱。,上为细末，用不落水猪心血捣匀为丸，如龙眼肉大，朱砂为衣。,,镇静化痰，防止抽搐。主治诸般疯狂癫痫，痰迷心窍。,,,,,,,,每日服1丸，以石菖蒲5分煎汤调下。,,https://db.yaozh.com/fangji/10004414.html
抱龙丸,,,《太平惠民和剂局方》卷六,,,雄黄（研飞）120克，白石英（研飞）、生犀角、麝香（研）、朱砂（研飞）各30克。藿香叶60克，天南星（牛胆制）500克，牛黄（研）15克，阿胶（碎，炒如珠）90克，金箔（研）、银箔（研）各50片。,上药研为细末，入已研药令匀，用温汤搜和为丸，如鸡头子大。,,主治风壅痰实，头目昏眩，胸膈烦闷，心神不宁，恍饱惊悸，痰涎壅塞；及中暑烦渴，阳毒狂躁。,,,,,,,,每服1丸，食后用新汲水化破，入盐少许服。,,https://db.yaozh.com/fangji/10004415.html
抱龙丸,保肝丸（《增补内经拾遗方论》卷四）。,,《小儿药证宜诀》卷下,,,天竺黄30克，雄黄（水飞）3克， 辰砂、麝香（各别研）各15克，天南星120克（腊月酿牛胆中，阴干百日，如无，只将生者去皮、脐，锉，炒干用）。,上药为细末，煮甘草水和丸，如皂子大。,,主治小儿伤风瘟疫，身热昏睡，气粗，风热，痰盛咳嗽，惊风抽搐，中暑；亦治室女白带。,,,,,,,,温水化服。百日小儿，每丸分作三至四次服，五岁一至二丸；大人三至五丸。伏暑用盐少许，嚼1～2丸，新水送下，腊月中，雪水煮甘草和药尤佳。一法用浆水或新水浸天南星三日，候透软，煮三五沸，取出乘软切，去皮，只取白软者，薄切焙干炒黄色，取末240克，甘草75克，拍破，用水500毫升浸一宿，慢火煮至250毫升，去滓，旋旋洒入天南星末，慢研之，令甘草水尽，人余药。,,https://db.yaozh.com/fangji/10004416.html
抱龙丸,,,《三因极一病证方论》卷三,,,赤小豆120克（略炒），五灵脂、白胶香、破故纸（炒）、狗脊（烧去毛）、木鳖子（去壳）、海桐皮、威灵仙、地龙（炒）、草乌（米泔浸三日，净洗，去皮、尖）各30克。,上药为末，酒糊为丸，如梧桐子大，辰砂为衣。,,主治肝肾脏虚，风寒湿邪流注腿膝，行步艰难，渐成风湿脚气，足心如火，上气喘急，小腹不仁，全不进食。,,,,,,,,每服50丸，空腹时用盐汤或酒送下。,,https://db.yaozh.com/fangji/10004417.html
抱龙丸,,,《丹溪心法附余》卷二十二,,,琥珀、人参、天竺黄、檀香、白茯苓各21克，甘草（炙）30克，枳实（麸炒）15克，辰砂（水飞）75克，白山药250克（炒），牛胆南星（炒）15克，金箔50片。,上各味为细末，和匀，取新汲水为丸，如芡实大，阴干。,,祛风化痰，镇心解热。主治婴孩诸惊，四时温疫邪热，以致烦躁不宁，痰嗽气急，疮疹欲出发搐。,,,,,,,,用葱白煎汤或薄荷汤送下，痰壅嗽甚，姜汤调化服。,,https://db.yaozh.com/fangji/10004418.html
抱龙丸,,,《幼科直言》卷四,,,赤芍药3钱，贝母5钱（去心），僵蚕1两，防风2两，天麻5钱，钩藤1两，薄荷1两，枳壳1两，桔梗1两，胆星2两，陈皮1两。,上为细末，炼蜜为丸，如龙眼核大，朱砂为衣。,,小儿着惊吓，伤心肝二经，唇青，四肢摇动。,,,,,,,,《绛囊撮要》有茯神、天竺黄，无僵蚕。,,https://db.yaozh.com/fangji/10004419.html
抱龙丸,,,《种痘新书》卷十二,,,胆南星（用南星入乌牛腹内，吊于风处阴干，又换1牛胆，连换7胆，阴干，不可见日）5钱，天竺黄（内中有节者）5钱，雄黄（明红者）3钱，朱砂（大者）4钱，青礞石（用消和匀，入银锅炒过，煅出尽金色者方可用，研作灰尘）6钱，天麻4钱，花粉5钱，僵虫3钱，防风4钱，甘草2钱，琥珀5钱（有此固佳，无此亦可）。,上为末。米糊为丸，如龙眼核大。,,痘。一切惊风发搐。,,,,,,,,用灯心汤磨银器化下。,,https://db.yaozh.com/fangji/10004420.html
抱龙丸,,,《一盘珠》卷八,,,明雄黄1钱半，辰砂1钱半，胆星5钱，天麻（姜汁炒）3钱，竺黄3钱，麝香5分。,上为末，薄荷汤为丸。,,小儿发热痰喘。,,,,,,,,口服。冬月，加麻黄、款冬花、甘草各2钱。,,https://db.yaozh.com/fangji/10004421.html
抱龙丸,,,《医略六书》卷二十二,,,银粉3两，朱砂3两，乳香1两半。,上为细末，炼蜜为丸。,,狂妄不止，脉浮者。,,,,,,,,每服1钱，井花水送下。,,https://db.yaozh.com/fangji/10004422.html
抱龙丸,,,《集验良方》卷五,,,白附子（炮）1两，胆星（姜炒）1两，羌活1两，僵蚕（炒，去嘴）1两，前胡1两，橘红2两，天竺黄2两，天麻1两（纸包煨），青皮（醋炒）1两，全蝎（米炒）1两，黄芩（生）1两，花粉2两，生黄连1两，薄荷1两。,炼蜜为丸，辰砂为衣，重5分。,,小儿一切积热惊痫。,,,,,,,,,,https://db.yaozh.com/fangji/10004423.html
抱龙丸,,,《卫生鸿宝》卷三引计元让方,,,胆星（9套）1两，天竺黄5钱，辰砂（水飞）2钱，雄黄（用水莱菔煮，飞）1钱，麝香1分。,上为细末，另用麻黄、款冬花、甘草各5钱，煎汤去滓，慢火熬成膏，和末药为丸，如芡实大。,,急惊癫痫，痰涎壅盛，胎惊内钓，咳嗽喘息，搦搐惊悸。,,,,,,,,每服1丸，薄荷汤化下。,,https://db.yaozh.com/fangji/10004424.html
抱龙丸,,,《青囊秘传》,,,西牛黄2钱，明雄2钱，朱砂2钱，远志2钱，茯神1两，胆星1两，天竺黄5钱。,上为末，将胆星酒化为丸，如弹子大。,,痰迷心窍，不时昏晕，妄见妄闻，痫发，及小儿急慢惊风。,,,,,,,,口服。,,https://db.yaozh.com/fangji/10004425.html
抱龙圆,,,《宋•太平惠民和剂局方》,,,雄黄（研飞）四两，白石英（研飞）、生犀角、麝香（研）、朱砂（研飞），各一两；藿香叶二两，天南星（牛胆制）十六两，牛黄（研）半两，阿胶（碎炒如珠）三两，金箔（研）、银箔（研），各五十片。,上件为细末，入研者药令匀，用温汤搜和为圆，如鸡头实大。,,治风壅痰实，头目昏眩，胸膈烦闷，心神不宁，恍惚惊悸，痰涎壅塞，及冶中暑烦渴，阳毒狂躁。,,,,,,,,每服一圆，用新汲水化破，入盐少许服，食后。,,https://db.yaozh.com/fangji/10004426.html
抱婆丸,,,《朱氏集验方》卷九,,,大附子1两1只（炮去皮），苍术3两（米泔浸1宿），南木香（不见火）半两，大川乌（去皮尖，炮）半两，天麻（酒浸，炙）半两。,上为细末，酒煮面糊为丸，如梧桐子大。,,男女诸虚不足，女人头风，男子气虚弱，吐痰及脚气，腰疼，下元虚冷。,,,,,,,,方中川乌用量原缺，据《普济方》补。,,https://db.yaozh.com/fangji/10004427.html
抱青丸,,,《惠直堂方》卷四,,,雄精2钱，辰砂2钱，琥珀屑2钱，竹沥霜5钱，明天麻7钱（面煨），胆星1两（九制），珍珠5分，金箔100张，麝香5分。,上为细末，甘草熬膏为丸，如芡实大，朱砂为衣。,,小儿惊风，痰嗽口臭，喉肿，痰涎壅盛，厥逆癫痫，一切风火等症，及大人痰火症。,,,,,,,,每服1丸，薄荷、灯心汤送下。,,https://db.yaozh.com/fangji/10004428.html
豹骨木瓜丸,,,《全国中药成药处方集》（禹县方）,,,豹骨4两，木瓜6两，黄耆8两，白芍8两，黄柏8两，当归8两，山药4两，锁阳4两，枸杞子4两，龟版4两，菟丝子4两，破故纸6两，杜仲6两，五味子6两，川牛膝1斤，熟地2斤。,上为细末，炼蜜为丸。,,腰膝腿疼，脚膝拘挛，筋骨无力；肝肾双亏，两腿麻木。,,,,,,,,每服2钱，空心以白开水送下。,,https://db.yaozh.com/fangji/10004429.html
鲍鱼大麻子羹,,,《千金翼》卷七,,,鲍鱼肉3斤，麻子仁1升。,,,妇人产后下乳。,,,,,,,,上与盐豉、葱作羹，任意食之。,,https://db.yaozh.com/fangji/10004430.html
鲍鱼羹,,,《圣济总录》卷一九O,,,鲍鱼肉（切细）半斤，麻子仁（别研）1两半，香豉（别研）半合，葱白（切碎）3茎。,,,产后乳汁不下。,,,,,,,,先取鲍鱼肉，以水3升煮熟，后入麻仁、豉、葱白等煮作羹。任意食之。,,https://db.yaozh.com/fangji/10004431.html
鲍鱼汤,,,《千金翼》卷六,,,鲍鱼1斤半，麻子仁1两，细辛1两，茯苓1两，生姜（切）1两，五味子1两，地黄5两。,,,产后腹中虚极，水道闭绝逆胀，咽喉短气。,,,,,,,,上(口父)咀。以水1斗，煮鲍鱼如食法，取汁7升，纳药煎取3升，分为3服。,,https://db.yaozh.com/fangji/10004432.html
鲍鱼汤,,,《千金翼》卷八,,,鲍鱼3两，当归3两（切），阿胶（炙）4两，艾（如鸡子大）3枚。,,,妇人漏血崩中。,,,,,,,,上以酒3升，水2升合煮，取2升5合，去滓，纳胶烊令尽，1服8合，日3服。,,https://db.yaozh.com/fangji/10004433.html
碑记丹,,,《全国中药成药处方集》（吉林方）,,,石榴6钱7分，陈皮6钱7分，三棱6钱7分，豆霜6钱7分，灵脂6钱7分，大戟（制）6钱7分，芫花6钱7分，甘遂（制）6钱7分，葶苈6钱7分，桃仁6钱7分，豆豉6钱7分，川军6钱7分，皂角6钱7分，乌梅6钱7分，枳壳6钱7分，青皮6钱7分，木香6钱7分，麦芽6钱7分，神曲6钱7分。,上为细末，醋糊为丸，如绿豆大。,,舒肝理气，去积导下。主治心口疼痛，伤酒伤食。,,,,,,,,每服15丸，早、晚温开水送下。,,https://db.yaozh.com/fangji/10004434.html
北艾汤,,,《直指》卷二十二,,,北艾1把。,,,痈疽，疮口冷滞，脓血少，肉色白，久不合。,,,,,,,,煎汤，密室中洗，仍以白胶烧烟熏之，续贴膏药。仍多服排脓内补散、加味不换金正气散。,,https://db.yaozh.com/fangji/10004435.html
北地太守酒,,,《千金》卷二十四,,,乌头4两，甘草黄芩4两，桂心4两，巴豆丸4两，附子4两，白蔹6两，桔梗6两，半夏6两，柏子仁6两，前胡6两，麦门冬6两。,用7月曲10斤，秫米1斛，如酝酒法。(口父)咀上药，以绢袋盛之，沉于瓮底，酒熟去糟，还取药滓，青布袋盛之，沉着酒底，泥头，秋7日，夏5日，冬10日。,,万病蛊毒，风气寒热。,,,,,,,,空肚服1合，日3次，以知为度。药有毒，故以青布盛之，服勿中止，20日大有病出，其状如漆，50日病悉愈。,,https://db.yaozh.com/fangji/10004436.html
北梗散,,,《普济方》卷四O六,,,北梗、天花粉、干葛、川升麻、川芎、赤芍药、独活、柴胡、甘草。,上锉散。,,热毒与血相击，而风乘之，而致赤游肿者。,,,,,,,,每用1钱，加生姜2片，井水煎服。,,https://db.yaozh.com/fangji/10004437.html
北平太守八味散,,,《千金》卷十四,,,天门冬6分，干地黄4分，桂心1两，茯苓1两，菖蒲3分，五味子3分，远志3分，石韦3分。,上药治下筛。,,养命，开心益智。主治好忘。,,,,,,,,每服方寸匕，食后酒、水任服。服30日力倍，60日气力强，志意足。,,https://db.yaozh.com/fangji/10004438.html
北芪杞子炖乳鸽,,,《饮食疗法》,,,北芪30克，杞子30克，乳鸽1只。,先将乳鸽去毛及内脏与北芪、杞子同放炖盅内，加水适量，隔水炖熟。,,补心益脾，固摄精气。用于早泄、阳痿、体倦乏力、自汗、心悸。,,,,,,,,饮汤吃肉，一般3天炖1次，3～5天为一疗程。一疗程即愈。,,https://db.yaozh.com/fangji/10004439.html
