不换金散,,,《普济方》卷二一O引《十便良方》,,,新罂粟壳1两（白痢炙，赤痢蜜涂炙，赤白痢半炙半蜜炙），甘草1钱（白痢炙，赤痢生，赤白痢半炙半生），陈橘皮半两（不去瓤，白痢炙，赤痢焙，赤白痢半炙半生）。,上为细末。,,痢疾。,,,,,,,,赤痢血多，用乌梅一枚入药妙。,,https://db.yaozh.com/fangji/10006158.html
柴胡清肝散,,,《医略六书》卷二十一,,,柴胡5钱，黄芩1两半（炒），人参1钱，生地5钱，当归1两，赤芍1两，连翘3两，甘草5钱，山栀1两半（炒）。,上为散。,,调血清火。主治肝火伤营，耳衄，脉弦数者。,,,,,,,,每服5钱，水煎，去滓，微温服。,,https://db.yaozh.com/fangji/10007157.html
搽牙牛黄青黛散,,,《金鉴》卷七十,,,牛黄5分，青黛5分，硼砂2钱，朱砂1钱，人中白（煅）1钱，龙骨（煅）1钱，冰片3分。,共研细末。,,牙疳肿腐。,,,,,,,,先以甘草汤将口漱净，再上此药。,,https://db.yaozh.com/fangji/10006988.html
不换金散,,,《杨氏家藏方》卷五,,,厚朴4两（去粗皮，姜汁浸1两），陈橘皮（去白）2两，甘草（炙）2两，藿香叶（去土）2两，苍术（米泔浸1宿，焙）2两，半夏（汤洗7遍，焙干为末，生姜汁搜和作饼子，炙令黄色）2两，草果子仁2两，人参（去芦头）1两半。,,,调阴阳，止吐利，疗寒热，截伤寒。主一切气。,,,,,,,,每服3钱，水1盏，加生姜3片，大枣1个，煎至7分，去滓温服。,,https://db.yaozh.com/fangji/10006159.html
参苓附术加生姜汤,,,《辨证录》卷一,,,人参1两，白术1两，生姜1两，附子2钱，茯苓3钱。,,,冬月直中阴寒，吐泻交作，身发热者。,,,,,,,,水煎服。,,https://db.yaozh.com/fangji/10006355.html
柴胡清肝散,,,《医宗金鉴》卷五十二,,,银柴胡、 栀子（微炒）、连翘（去心）、生地黄、 胡黄连、 赤芍、 龙胆草、 青皮（炒）、甘草（生）。,,,清肝泻火。主治小儿肝疳。证见面目爪甲皆青，眼生眵泪，隐涩难睁，摇头揉目，合面睡卧，耳疮流脓，腹大青筋，身体羸瘦，燥渴烦急，粪青如苔。,,,,,,,,引用灯心、竹叶，水煎服。,,https://db.yaozh.com/fangji/10007158.html
搽牙散,,,《古今医鉴》卷十四,,,人中白（樟木尿桶中浊，瓦上焙干）5钱，枯矾1钱，白梅（烧，瓦碗盖存性）。,上为末。,,走马牙疳，牙龈腐烂。,,,,,,,,先用韭菜根。老茶浓煎，鸡毛刷洗去腐烂恶肉，见到鲜血，乃用药敷之，1日3次；烂至喉中者，以小竹筒吹入。,,https://db.yaozh.com/fangji/10006989.html
参苓膏,,,《古今医鉴》卷十三,,,人参1两，白术1两，茯苓1两，白豆蔻7钱，山药1两，木香5钱，砂仁5钱，肉豆蔻7钱，甘草（炙）3钱。,上为细末，炼蜜为丸，如龙眼大。,,大人、小儿脾胃虚冷，呕吐泄泻，及痘疹泄泻。,,,,,,,,每服1丸，清米汤研化服，不拘时候。,,https://db.yaozh.com/fangji/10006356.html
不换金散,不换金正气散、真方不换金正气散,,《易简方》,,,藿香、厚朴、苍术、陈皮、半夏、甘草等分。,,,辟岚气，调和脾胃，美饮食。解散寒邪。主四时伤寒，瘴疫时气，霍乱吐泻，肠风便血；外伤湿邪，关节疼痛。久在卑湿，或为雨露所袭，身重脚弱，关节疼，发热恶寒，小便涩，大便泄，身汗或浮满。痘疮外为风寒所折，荣卫不知，内为乳食所伤，内气壅遏，以至冰硬。疮疡，脾气虚弱，寒邪相搏，痰停胸膈，致发寒热。妊妇伤湿泄泻。,,,,,,,,不换金正气散(《局方》卷二(吴直阁增诸家名方)、真方不换金正气散(《普济方》卷一四七)。,,https://db.yaozh.com/fangji/10006160.html
柴胡清肝散,,,《陈素阉妇科补解》卷三,,,柴胡3克，龙胆草3克，当归3克，川芎3克，黄芩3克，白芍3克，山药3克，生地3克，桔梗3克，甘草3克，黄连（吴茱萸汁炒）3克。,,,清肝和胃。主治肝热犯胃，肝火郁遏。（妊娠呕吐）,,,,,,,,水煎服，每日1剂，日服2次。,,https://db.yaozh.com/fangji/10007159.html
搽牙散,,,《良朋汇集》卷三,,,牙皂7钱，煅五味3钱，细辛3钱。,,,黑发须。,,,,,,,,每日清晨搽牙。,,https://db.yaozh.com/fangji/10006990.html
参苓归术散,木六、六十二号谦象方,,《痧胀玉衡》卷下,,,人参、白茯苓、当归、白术、白芍药、陈皮、黄耆、川芎、熟地黄、甘草。,,,痧退之后，气血虚弱者。,,,,,,,,木六（《痧症全书》卷下）、六十二号谦象方（《杂病源流犀烛》卷二十一）。,,https://db.yaozh.com/fangji/10006357.html
不换金散,,,《妇人良方》卷七引《灵苑方》,,,三棱1两，莪术（并细锉）1两，巴豆（去壳）1两。,上3味，以酽醋1碗，熬醋成膏为度。先将糠固济1罐子，阴干后将药并醋膏一处置罐子中，外用泥裹，以平瓦1片盖之，用炭火5-7斤燃，常看守，才候烟急出即取出，看通黑则止，不得烧过了，便入乳钵内细研为末。,,妇人血刺痛不可忍者。,,,,,,,,每服1钱，炒生姜、酒调下。,,https://db.yaozh.com/fangji/10006161.html
柴胡清肝散,柴胡栀子散（《保婴撮要》卷十三）。,,《保婴撮要》卷十三,,,柴胡、 黄芩（炒）、人参、 川芎各3克 ，山栀（炒）4.5克， 连翘， 甘草各1.5克， 桔梗（炒）2.1克。,,,主治肝经风热，或乳母怒火，患一切疮疡。,,,,,,,,上药水煎，母子服之。,,https://db.yaozh.com/fangji/10007160.html
参苓桂术汤,,,《辨证录》卷九,,,白术2两，肉桂2钱，人参5钱，半夏5分，茯苓3钱。,,,外感寒邪，心包、命门二经之火衰，如一裹之气，从心下而上，直至于阴囊之间，名曰奔豚，言其如豕之奔突，其势甚急，不可止遏，痛不可忍。,,,,,,,,水煎服。,,https://db.yaozh.com/fangji/10006358.html
不换金散,,,《疮疡经验全书》卷一,,,半夏、厚朴、苍术、陈皮、人参、藿香、茯苓、木香。,,,发颐毒。,,,,,,,,《医部全录》本方用法：（口父）咀，水煎温服。后再服乳香护心散，仍贴金丝膏。,,https://db.yaozh.com/fangji/10006162.html
搽牙散,,,《景岳全书》卷六十三,,,铜绿、雄黄、五倍子、枯矾、胡黄连、北细辛、乌梅（火煅存性）各等分。,上为末。,,痘后余毒，攻牙生疳，1日烂进1分。,,,,,,,,搽之。,,https://db.yaozh.com/fangji/10006991.html
柴胡清肝散,,,《金鉴》卷五十二,,,银柴胡、栀子（微炒）、连翘（去心）、胡黄连、生地黄、赤芍、龙胆草、青皮（炒）、甘草（生）。,,,肝疳。面目爪甲皆青，眼生眵泪，隐涩难睁，摇头揉目，合面睡卧，耳疮流脓，腹大青筋，身体羸瘦，燥渴烦急，粪青如苔。,,,,,,,,灯心、竹叶为引，水煎服。,,https://db.yaozh.com/fangji/10007161.html
参苓和脾散,,,《种痘新书》卷十二,,,人参、白术、茯苓、山药、莲子、桔梗、苡仁、藿香、砂仁、炙草。,,,脾胃两虚，泄泻腹痛，痘不起发。,,,,,,,,虚甚，加干姜。,,https://db.yaozh.com/fangji/10006359.html
不换金丸,,,《百一》卷十八,,,当归、没药、玄胡索、川芎、藁本、人参、白茯苓、牡丹皮、甘草、白芍药、白术、熟干地黄、白芷、白薇各等分。,,,妇人诸虚不足，心腹疼痛。,,,,,,,,上为细末，炼蜜为丸，如弹子大。每服1丸，酒送下。,,https://db.yaozh.com/fangji/10006163.html
搽牙散,,,《便览》卷一,,,无毛小鼠1个（以湿纸7层包之，再以食盐3分，黄泥7分和匀固裹，炭火煅存性，为末），蒲公英草（切碎，沙锅内加水煮烂去滓，取清汁熬膏，晒干，为末）1两，好青盐1两，没食子1两，南蚯蚓1两。,共为细末。,,牙疳。,,,,,,,,搽牙。,,https://db.yaozh.com/fangji/10006992.html
柴胡清肝散,柴胡清肝饮,,《明医杂着》卷六,,,柴胡1钱，黄芩（炒）1钱，黄连（炒）7分，山栀（炒）7分，当归1钱，川芎6分，生地黄1钱，牡丹皮1钱，升麻8分，甘草3分。,,,肝气郁结，风热外侵，颈项结核，肿痛不消，或有寒热；肝热犯脾，口唇肿裂；妇人肝火内盛，月经光期而量多者。,,,,,,,,柴胡清肝饮（《证治汇补》卷四）。脾胃弱，去芩、连，加芩、术。,,https://db.yaozh.com/fangji/10007162.html
参苓河车丸,,,《症因脉治》卷二,,,河车1具。,酒煮烂，收干，打白茯苓5-6两为丸。加人参更妙。,,脾肺精虚劳伤。,,,,,,,,,,https://db.yaozh.com/fangji/10006360.html
不换金正气散,,,《宋•太平惠民和剂局方》,,,厚朴（去皮.姜汁制）、藿香（去枝.土）、甘草、半夏（煮）、苍术（米泔浸）、陈皮（去白），各等分。,上为散。,,治四时伤寒，瘴疫时气，头疼壮热，腰背拘急；五劳七伤、山岚瘴气，寒热往来，五膈气噎，咳嗽痰涎，行步喘乏，或霍乱吐泻，脏腑虚寒，下痢赤白，并宜服之。常服能辟岚气，调和脾胃，美饮食。,,,,,,,,每服三钱，水一盏半，生姜三片，枣子二枚，煎至八分，去滓，食前稍热服。若四方人不伏水土，宜服之。,,https://db.yaozh.com/fangji/10006164.html
柴胡清肝散,柴胡清肝汤、柴胡清肝饮,,《校注妇人良方》卷二十四,,,柴胡、黄芩（炒）5分，人参1钱，山栀（炒）1钱，川芎1钱，连翘8分，桔梗8分，甘草5分。,,,清肝解郁。主治肝胆热盛，头昏目眩，乍寒乍热，或寒热往来，口中味酸，或耳前后肿痛，或发疮疡，或患乳痈，脉弦数。,,,,,,,,柴胡清肝汤（《医学入门》卷八）、柴胡清肝饮（《审视瑶函》卷四）。,,https://db.yaozh.com/fangji/10007163.html
搽牙药方,,,《麻科活人》卷一,,,人中白（煅）1钱，鸡肫皮1钱，乳香（熨）5分，没药（熨）5分，儿茶5分，朱砂5分，血竭3分，五倍子3分，赤石脂（煅）7分，海螵蛸7分，明矾（煅）7分，麝香2分，冰片2分。,上为末。,,麻后走马牙疳。,,,,,,,,用粟壳煎汤洗净，搽之。欲速效，加牛黄2分、珍珠末2分，和匀搽之。,,https://db.yaozh.com/fangji/10006993.html
参苓琥珀散,,,《张氏医通》卷十四,,,人参5钱，延胡索5钱，丹皮4钱，茯苓4钱，川楝子（煨，去皮核）2钱，琥珀2钱，泽泻3钱，当归梢3钱，甘草梢（生）3钱。,上为散。,,小便淋涩，茎中痛引胁下。,,,,,,,,每服4钱，长流水煎，去滓热服，1日2次。,,https://db.yaozh.com/fangji/10006361.html
柴胡清肝散,柴胡清肝汤、柴胡清肝饮,,《陈素庵妇科补解》卷三,,,柴胡、龙胆草、当归、川芎、黄芩、白芍、知母、生地、桔梗、甘草、黄连（吴茱萸汁炒）。,上为散。,,由肝火郁遏而致妊娠吐酸者。,,,,,,,,水煎服。,,https://db.yaozh.com/fangji/10007164.html
搽药方,,,《东医宝鉴•杂病篇》卷八引《医学入门》,,,杏仁14枚（针挑火上烧半生半熟），轻粉1钱，片脑2厘。,上为末。,,杨梅天疱，遍身疮烂。,,,,,,,,猪胆汁或香油调搽。,,https://db.yaozh.com/fangji/10006994.html
参苓琥珀汤,,,《卫生宝鉴》卷十七,,,人参1.5克，茯苓（去皮）1.2克，川楝子（去核，锉，炒）3克，琥珀0.9克，生甘草梢3克，延胡索2.1克，泽泻、柴胡、当归梢各0.6克。,上九味，哎咀。,,主治小便淋涩，茎中痛引胁下。,,,,,,,,都作一服。用长流水450毫升，煎至150毫升，去滓，空腹时温服。,,https://db.yaozh.com/fangji/10006362.html
柴胡清肝汤,,,《外科正宗》卷二,,,川芎、归、 白芍、 生地黄 、柴胡、 黄芩、 山栀、 天花粉、 防风、 牛蒡子、 连翘、 甘草节各3克。,用水400毫升，煎至320毫升，空腹时服。,,养血清火，疏肝散结。主治肝气郁结，致患鬓疽，初起尚未成脓者，毋论阴阳表里，俱可服之。,,,,,,,,,,https://db.yaozh.com/fangji/10007165.html
搽药方,,,《幼幼集成》卷四,,,生铁锈、生大黄各等分。,上为末。,,小儿斑疹隐疹。,,,,,,,,用芸苔菜捣烂取汁调涂之。,,https://db.yaozh.com/fangji/10006995.html
参苓滑石汤,,,《赤水玄珠》卷八,,,白术1两，滑石1两，黄芩5钱，人参5钱，芍药5钱，木通3钱，陈皮3钱，干姜1钱，甘草（炙）1钱。,,,泄泻。泄而困倦，小便不利，脉数，有虚热。,,,,,,,,分8帖，水煎服。,,https://db.yaozh.com/fangji/10006363.html
柴胡清肝汤,,,《马培之医案》,,,柴胡、黄芩、甘草、南沙参、川草、黑栀。,,,怒火上升，憎寒恶热，肝胆风热疮疡。,,,,,,,,,,https://db.yaozh.com/fangji/10007166.html
参苓建中汤,,,《杂病源流犀烛》卷八,,,人参、茯苓、当归、白芍、肉桂、甘草、前胡、细辛、麦冬、陈皮、半夏。,,,主治虚劳，往来潮热，自汗食少，腰膝酸软，骨节疼痛。,,,,,,,,水煎服。,,https://db.yaozh.com/fangji/10006364.html
搽药方,,,《疡医大全》卷三十,,,石膏、蜜陀僧、雄黄、生大黄各等分。,上研细。,,赤游丹。,,,,,,,,芭蕉根汁调敷。,,https://db.yaozh.com/fangji/10006996.html
柴胡清肝汤,,,《外科真铨》卷上,,,北柴胡7分，小生地1钱5分，炒白芍1钱5分，西当归1钱5分，川贝母1钱，牡蛎粉3钱，北连翘1钱，玄参1钱，炒山甲1片，金银花1钱5分，甘草7分。,,,谋虑不决，郁火凝结少阳胆经而成夭疽、锐毒，生于耳后1寸3分高骨之后，左名夭疽，右为锐毒。,,,,,,,,,,https://db.yaozh.com/fangji/10007167.html
参苓健脾散,,,《人已良方》,,,莲肉5钱，茯苓5钱，芡实5钱，扁豆5钱，薏苡仁3钱，麦芽3钱，使君子肉3钱，人参2钱，糯米粉少许。,上为细末，白糖3钱和匀。,,小儿食伤脾胃，泄泻日久。脾胃虚弱者。,,,,,,,,每服2钱，白粥水送下；或作糊食之；或作小饼晒干食之均可。,,https://db.yaozh.com/fangji/10006365.html
不换金正气散,,,《奇效良方》（明•方贤）,,,苍术、橘皮、半夏曲、厚朴（姜制）、藿香，各二钱。炙甘草，一钱。,,,解散寒邪。,,,,,,,,上作一服，水二钟，生姜五片，红枣二个，煎至一钟，食前服。,,https://db.yaozh.com/fangji/10006165.html
搽药方,,,《审视瑶函》卷四,,,血竭、乳香、没药、轻粉、陀僧各等分。,上研为细末。,,眼皮外满睑生疮，溃烂疼痛。,,,,,,,,压之疮处。,,https://db.yaozh.com/fangji/10006997.html
柴胡清肝饮,,,《症因脉治》卷三,,,柴胡、 山栀 、丹皮、 肯皮 、苏梗 、白芍药、 钩藤。,,,主治肝胆火郁，致成胆胀，证见胁肋胀痛，口苦太息者。,,,,,,,,水煎服。,,https://db.yaozh.com/fangji/10007168.html
参苓麻草汤,,,《辨证录》卷一,,,麻黄1钱，人参3钱，茯苓1两，甘草1钱。,,,冬月伤寒，头痛，遍身亦疼。,,,,,,,,水煎服。,,https://db.yaozh.com/fangji/10006366.html
搽药方,,,《玉案》卷二,,,川椒1两5钱（炒黑），枯矾1两5钱，水银3钱，松香1两，蛇床子1两5钱，大枫子肉1两，苦参1两5钱，硫黄1两，防风3钱。,上为细末。,,遍身发斑。,,,,,,,,菜油调搽。,,https://db.yaozh.com/fangji/10006998.html
不换金正气散,,,《治痘全书》卷十三,,,人参、五味、麦冬、杏仁。,,,痘疮，触犯邪气者。,,,,,,,,,,https://db.yaozh.com/fangji/10006166.html
柴胡清肝饮,,,《不知医必要》,,,柴胡1钱5分，白芍（酒炒）1钱5分，黑栀1钱，连翘1钱，黄芩1钱，甘草7分。,,,怒动肝火而耳闭。,,,,,,,,,,https://db.yaozh.com/fangji/10007169.html
参苓内托散,,,《外科正宗》卷二,,,归身1钱，黄耆1钱，川芎1钱，白芍1钱，陈皮1钱，白术1钱，山药1钱，熟地1钱，茯苓1钱，人参1钱，甘草5分，肉桂5分，熟附子5分，牡丹皮5分，地骨皮5分。,,,鬓疽已成，坚而不溃，通而不敛，气血俱虚，身凉脉细，饮食少思，口淡无味，及形体消瘦者。,,,,,,,,上用水2钟，加生姜3片，大枣2个，煎8分，食远服。,,https://db.yaozh.com/fangji/10006367.html
不换金正气散,,,《医统》卷七十六,,,厚朴（姜炒）1钱，苍术（米泔水泡）1钱，陈皮（去白）1钱，半夏（制）1钱，藿香叶（净）1钱，甘草（炙）1钱，草果5分。,,,和脾胃，止吐泻，温中，下痰饮。主一切山岚瘴气，八般疟疾，四时伤寒，五种膈气，腹痛胀满，吞酸噫气，噎塞干呕，恶心；内受寒湿，外感风邪，头痛头眩，鼻塞；及一切霍乱时气，不伏水土。,,,,,,,,水2盏，加生姜3片，大枣2枚，水煎，温服。,,https://db.yaozh.com/fangji/10006167.html
搽痔散,,,《仙拈集》卷四,,,大五倍子1个（敲一小孔），荔枝草（阴干）。,上将荔枝草为末，填满五倍子，用湿纸包煨五倍子片时，取出待冷，去纸研细。,,痔漏，肿痛难忍。,,,,,,,,每用1钱，加轻粉3钱，冰片5厘，和研令匀。先以温水洗净，后将药搽痔上。,,https://db.yaozh.com/fangji/10006999.html
参苓平胃丸,,,《保命歌括》卷十九,,,人参1两，茯苓（去皮）2两，厚朴（姜汁炒）5两，粉草（炙）1两，陈皮（不去白）5两，苍术（米泔水浸1日，切，焙）8两。,上为细末，另取山药8两研末，水煮糊为丸，如梧桐子大。,,脾胃虚弱，泄泻不止。,,,,,,,,每服50丸，空心、食加姜枣汤送下。,,https://db.yaozh.com/fangji/10006368.html
柴胡清肝饮,,,《伤寒大白》卷一,,,柴胡、黄芩、山栀、青皮、荆芥、甘草。,,,少阳之火，恒结喉旁，而为喉痹。,,,,,,,,,,https://db.yaozh.com/fangji/10007170.html
柴半汤,,,《引经证医》,,,柴胡、半夏、甘草、陈皮、黄芩、姜皮、薄荷。,,,疟疾寒热不清。,,,,,,,,,,https://db.yaozh.com/fangji/10007000.html
不换金正气散,,,《保命歌括》卷十七,,,厚朴（姜汁炒）、陈皮（去白）、苍术（米泔浸）、半夏（洗）、白茯苓、紫苏叶各等分，甘草减半，神曲（炒，研细末，另入药）等分。,,,伤湿咳嗽。,,,,,,,,上（口父）咀，除神曲末，用水1盏半，加生姜3片，大枣2枚，煎1盏，去滓，入曲末服。,,https://db.yaozh.com/fangji/10006168.html
柴胡清肝饮,,,《症因脉治》卷四,,,柴胡、青皮、枳壳、山栀、木通、钩藤、苏梗、黄芩、山药、甘草。,,,燥火腹痛，肝胆有热，攻刺胁肋者。,,,,,,,,,,https://db.yaozh.com/fangji/10007171.html
参苓散,,,《医统》卷五十一,,,酸枣仁（炒，去衣）、人参、白茯苓各等分。,上为细末。,,睡中汗出。,,,,,,,,每服3钱，食远米饮调下。,,https://db.yaozh.com/fangji/10006369.html
柴常汤,,,《医碥》卷六,,,柴胡（酒炒）1钱5分，黄芩（炒）1钱，人参5分，甘草5分，草果（煨）1钱，槟榔1钱，青皮1钱，厚朴（姜汁炒）1钱，常山（酒炒）2钱，何首乌2钱。,,,寻常之疟，3-4发后。,,,,,,,,加大枣2枚，生姜3片，水煎服。热痰，加川贝母；湿痰，加半夏；无汗，加羌活、紫苏；汗多，加黄耆、白术；夜发在阴分中，加白芍、鳖甲、红花、酒炒升麻；挟暑，加川黄连、香薷；挟湿，加苍术、茯苓；挟食，加山楂、麦芽、神曲；胸满，加枳壳；渴，加花粉、乌梅、石膏；风热在胃，津液消耗，加梨汁、蔗浆，或生地、生葛、西瓜等汁。,,https://db.yaozh.com/fangji/10007001.html
不换金正气散,,,《便览》卷四,,,陈皮、厚朴（姜制）、藿香叶、半夏（姜炒）、甘草。,,,疮痘正出之时，被天气寒冷所折，内为乳食所伤，气血壅遏，荣卫不和，毒气返复而出。,,,,,,,,上每服3钱，加生姜3片，大枣2枚，紫草并糯米同煎服。,,https://db.yaozh.com/fangji/10006169.html
柴胡清肝饮,,,《症因脉治》卷一,,,柴胡、青皮、山栀、川芎、钩藤、香附、木通、枳壳、木香、独活、乌药。,,,怒气郁结而腰痛。,,,,,,,,寒，加姜、桂；热，加黄柏。,,https://db.yaozh.com/fangji/10007172.html
参苓生化汤,,,《胎产秘书》卷下,,,川芎1钱，当归2钱（土炒），姜炭5分，炙甘草5分，茯苓1钱5分，陈皮1钱，白术1钱5分，人参2钱，肉果（煨）1钱，诃子1钱，莲子8钱，糯米1撮。,,,产后泄泻。胎产久泻，至产后不止。,,,,,,,,水煎服。,,https://db.yaozh.com/fangji/10006370.html
柴陈化滞汤,,,《医学传灯》卷下,,,柴胡、黄芩、半夏、甘草、陈皮、白茯、枳壳、厚朴、山楂、赤芍。,,,疟疾发散之后，痰与食积，痰食在胃，荣卫从出之原闭塞不舒，肌表之中郁而生热，热多寒少，胸膈不宽，脉来弦滑者。,,,,,,,,,,https://db.yaozh.com/fangji/10007002.html
不换金正气散,普贤正气散（《证治准绳·类方》卷四）。,,《外科精要》卷下,,,苍术（米泔浸，炒）4两，厚朴（姜汁拌炒）4两，粉甘草（炙）2两，橘红（焙）3两，藿香叶2两，半夏（姜制）2两，木香（湿纸裹煨）1两，人参1两，白茯苓1两。,上药锉散。,,痈疽感冒风寒，或伤生冷，或瘴疟，或疫疠。,,服药期间，忌生冷、油腻、毒物。,,,,,,每服5钱，加生姜、大枣，水煎服。,,https://db.yaozh.com/fangji/10006170.html
柴胡清肝饮,,,《痘疹传心录》卷十八,,,柴胡、丹皮、茯苓、山栀子、川芎、白芍、当归、牛蒡子、甘草、连翘。,,,肝经风热疮毒。,,,,,,,,水煎服。,,https://db.yaozh.com/fangji/10007173.html
参苓术附汤,,,《胎产心法》卷下引朱丹溪方,,,人参7钱，白术3钱（土炒），茯苓1钱，附子（制）1钱。,,,产后虚泻，眼昏不识人。,,,,,,,,水煎服。,,https://db.yaozh.com/fangji/10006371.html
柴陈煎,,,《景岳全书》卷五十一,,,"柴胡6～9克, 陈皮4.5克, 半夏6克,茯苓6克 ,甘草3克, 生姜3～7片。",,,解表发汗，化痰止咳。主治伤风兼寒，咳嗽发热，痞满多痰者。,,,,,,,,用水220毫升，煎至160毫升，空腹时温服。如寒盛者，加细辛2.1～2.4克；如风盛气滞者，加苏叶4.5克；如冬月寒甚，加麻黄4.5克；气逆多嗽者，加杏仁3克；痞满气滞者，加白芥子1.5～2.1克。,,https://db.yaozh.com/fangji/10007003.html
不灰木散,,,《圣济总录》卷二十三,,,不灰木2两，滑石（研）1两，凝水石（煅，研）1两，板兰根1两，甘草（生用）1两。,上为散。,,伤寒大热，烦躁闷乱。,,,,,,,,每服3钱匕，用生米泔化乳糖1枣大调下。,,https://db.yaozh.com/fangji/10006171.html
参苓顺气散,,,《疮疡经验全书》卷一,,,人参、茯苓、乌药、苍术、紫苏、白术、粉草、陈皮、枳壳、玄参、桔梗、鼠粘子、山栀仁、天花粉。,,,喉闭。聚毒塞于喉间，痰涎稠实，发寒热者。,,,,,,,,,,https://db.yaozh.com/fangji/10006372.html
柴胡清骨散,,,《医宗金鉴》卷四十,,,秦艽、山药、 炙草、 胡连、 鳖甲、 青蒿、 柴胡、地骨皮、韭白、 猪脊髓 、猪胆汁。,,,主治劳瘵热甚人强，骨蒸久不痊。,,,,,,,,上药用童便加水煎服。,,https://db.yaozh.com/fangji/10007174.html
不灰木散,,,《圣惠》卷六十八,,,不灰木2两（以牛粪火烧赤），密陀僧1两，黄柏半两（锉），腻粉1分，麝香1分（细研）。,上为细散。,,毒箭疮及马汗毒。,,,,,,,,每用时，先用盐水洗疮，后用药敷之，每日换1次。,,https://db.yaozh.com/fangji/10006172.html
参苓四物汤,,,《点点经》卷三,,,条参1钱5分，白术1钱5分，茯苓1钱5分，熟地1钱5分，桔梗（蜜炙）1钱5分，砂仁1钱5分，淮药1钱，当归1钱，川芎1钱，白芍1钱，陈皮1钱，甘草（炙）8分。,,,诸病愈后调脾胃，进饮食，益阳养阴。,,,,,,,,莲肉（炒）、苡仁（炒）为引。,,https://db.yaozh.com/fangji/10006373.html
柴胡清骨散,,,《血证论》卷七,,,柴胡9克，青蒿9克，秦艽9克，白芍9克，丹皮9克，地骨皮9克，鳖甲9克，知母9克，黄芩6克，甘草3克，童便少许 胡黄连3克。,,,泻火疏肝，养阴退热。主治肝经阴虚火旺，烦渴淋闭，骨蒸汗出者。,,,,,,,,水煎服。,方中丹皮、知母、黄芩、黄连、童便大清相火；柴胡、青蒿、秦艽疏肝解郁；鳖甲、白芍、丹皮养阴退热；甘草调和诸药。配合成方，既能泻火疏肝，又能养阴退热。火降肝舒，阴复热退，则上述诸证自己。,https://db.yaozh.com/fangji/10007175.html
柴陈煎,,,《医级》卷七,,,柴胡、苏叶、细辛、广皮、半夏、茯苓、甘草、杏仁、白芥子。,,,外感风寒，咳嗽发热，多痰痞满。,,,,,,,,,,https://db.yaozh.com/fangji/10007004.html
不灰木散,,,《圣惠》卷八十三,,,不灰木（用牛粪烧令通赤）半两，贝母（煨令黄）半两，甘草（炙微赤，锉）半两。,上为粗散。,,小儿咳嗽不止。,,,,,,,,每服1钱，以新汲水1小盏，点生油1-2滴，令散，煎至5分，去滓，分温2服，每日4次。,,https://db.yaozh.com/fangji/10006173.html
参苓汤,,,《类证治裁》卷三,,,参、苓、术、草、芎、归、芍、木香、香附、延胡、薏苡。,上为细散。,,行气调中。主积聚。,,,,,,,,如茶点服。,,https://db.yaozh.com/fangji/10006374.html
柴胡清骨散,,,《金鉴》卷四十,,,秦艽、知母、炙草、胡连、鳖甲、青蒿、柴胡、地骨皮、韭白、猪脊髓、猪胆汁、童便。,,,骨蒸久不愈，热甚者。,,,,,,,,,,https://db.yaozh.com/fangji/10007176.html
不灰木散,,,《圣惠》卷十,,,不灰木1两（用牛粪火烧通赤），延胡叶半两，子芩半两，黄药半两，甘草3分（炙微赤，锉），甘菊花半两，羌活半两。,上为细散。,,伤寒得汗及未得汗，烦躁闷乱。,,,,,,,,每服2钱，用淡浆水1中盏，煎至6分，和滓温服，不拘时候。,,https://db.yaozh.com/fangji/10006174.html
柴陈解托汤,,,《不居集》上集卷十,,,柴胡6分，干葛6分，半夏6分，厚朴6分，泽泻6分，甘草3分，秦艽6分，藿香6分，陈皮5分，生姜、大枣、山楂8分。,,,外感之症，寒热往来，寒重热轻，有似虚劳寒热者。,,,,,,,,外邪盛，加防风、荆芥7分；营虚，加当归8分；气陷，加升麻5分；脾胃热或泻，加白术8分；腹中痛，加芍药8分，甘草5分；有汗，加桂枝5分；气滞，加香附子6分。,,https://db.yaozh.com/fangji/10007005.html
参苓丸,参蒲丸,,《圣济总录》卷七十二,,,人参1两1分，赤茯苓（去黑皮）1两1分，细辛（去苗土）1两1分，枳壳（去瓤麸炒）1两1分，熟干地黄（焙）1两1分，当归（切，焙）1两1分，麦门冬（去心，焙）1两1分，附子（炮裂，去皮脐）1两1分，干姜（炮）1两1分，大黄（锉，炒）1两1分，厚朴（去粗皮，涂生姜汁炙）1两1分，桂（去粗皮）1两1分，甘草（炙，锉）1两1分，乌头（炮裂，去皮脐）1两，桔梗（炒）1两，紫菀（去苗土）1两，蜀椒（去目共闭口，炒出汗）1两。,上为末，炼蜜为丸，如梧桐子大。,,积聚胀闷，减食黄瘦。,,,,,,,,每服7丸，空心温酒送下，1日3次。渐加至10丸，以知为度。,,https://db.yaozh.com/fangji/10006375.html
柴胡清肌散,,,《陈素庵妇科补解》卷一,,,柴胡、黄芩、甘草、荆芥、丹皮、生地、元参、桔梗、赤芍、苏叶、薄荷、前胡。,,,退热凉血。主治妇人经正行，客邪乘虚所伤，忽然口燥咽干，手足壮热。,,,,,,,,,,https://db.yaozh.com/fangji/10007177.html
