电话：暂无,"北京市.东城区.-永定门永外大街琉璃井路38号,永定门写字楼331室",晟飞扬文化发展有限公司,,"腾讯高德坐标：39.865949547493,116.40428984772","百度地图坐标：39.872296322811,116.41069175087"
电话：暂无,北京市.海淀区.永定路甲4号a院5号楼322室,北京壹文化发展有限公司,,"腾讯高德坐标：39.927976803688,116.26632751194","百度地图坐标：39.934233516147,116.27271832391"
电话：暂无,北京市.海淀区.昆明湖路50号,北京千字文化发展有限公司经典导读书店,"gps硬件坐标：39.9267580887,116.26029589","腾讯高德坐标：39.990553849239,116.28032355912","百度地图坐标：39.996909141679,116.28672250895"
电话：暂无,北京市.丰台区.朱家坟五里永定佳苑15号楼底商,北京畅想童年文化交流有限公司,"gps硬件坐标：39.8078623893,116.190743023","腾讯高德坐标：39.809130204197,116.19685548097","百度地图坐标：39.815001271221,116.20337853416"
电话：暂无,"北京市.东城区.-永定门永外大街琉璃井路38号,永定门写字楼331室",晟飞扬文化发展有限公司,,"腾讯高德坐标：39.865949547493,116.40428984772","百度地图坐标：39.872296322811,116.41069175087"
电话：010-57197733,北京市.门头沟区.永定镇惠润嘉园9地块2号楼1单元1001,北京山楂树文化传媒有限公司-儿童摄影棚,,"腾讯高德坐标：39.888184627415,116.11978873529","百度地图坐标：39.894010889333,116.1263606797"
电话：暂无,北京市.西城区.前门西华京兆饭店(小力胡同东),北京庆历云天文化发展有限公司,"gps硬件坐标：39.8867932372,116.113480032","腾讯高德坐标：39.894976903861,116.39423650367","百度地图坐标：39.90131199287,116.40062714562"
电话：暂无,北京市.海淀区.元大都城垣遗址公园,尚道(北京)太极拳文化有限公司,"gps硬件坐标：39.8935780534,116.3879991","腾讯高德坐标：39.9738692726,116.35360696933","百度地图坐标：39.979609433455,116.3602102805"
电话：010-51006300,北京市.东城区.雍和宫藏经馆胡同2号圣唐古驿,北京国秀堂文化传媒有限公司,,"腾讯高德坐标：39.94794403165,116.42033548323","百度地图坐标：39.954109491496,116.42676622936"
电话：暂无,创意园,中现金典文化用品有限公司,,"腾讯高德坐标：39.866868722075,116.40122880735","百度地图坐标：39.873223596551,116.40762812096"
电话：010-50951795,北京市.东城区.永定门外大街86号鑫企旺写字楼1号楼106,数字圆明科技文化有限公司,"gps硬件坐标：39.9465413753,116.414091442","腾讯高德坐标：40.000649046454,116.31243704721","百度地图坐标：40.006610160653,116.31896836657"
电话：010-84615882,北京市.海淀区.清华西路圆明园遗址公园南门,优博众创(北京)文化交流有限公司,,"腾讯高德坐标：39.976835878785,116.42696781922","百度地图坐标：39.98289611187,116.43346345601"
电话：暂无,北京市.朝阳区.元大都城垣遗址公园内河北岸38号,富海盛华文化传播公司,,"腾讯高德坐标：39.866898714091,116.40119879724","百度地图坐标：39.873253624986,116.40759810365"
电话：暂无,北京市.海淀区.元大都城垣遗址公园,尚道(北京)太极拳文化有限公司,,"腾讯高德坐标：39.9738692726,116.35360696933","百度地图坐标：39.979609433455,116.3602102805"
电话：暂无,北京市.东城区.雍和宫大街59号,慧福海(北京)文化有限公司,,"腾讯高德坐标：39.946182934447,116.41642409761","百度地图坐标：39.95240651024,116.42283338402"
电话：暂无,北京市.海淀区.金和嘉园6号楼,涵庭玉韵文化艺术公司,"gps硬件坐标：39.9447786785,116.410177859","腾讯高德坐标：39.918463985977,116.27967374739","百度地图坐标：39.924807429001,116.28603843972"
电话：暂无,北京市.丰台区.正阳大街与西安街交叉口西北50米,北京中经时报文化传媒有限责任公司-南门,"gps硬件坐标：39.917236965,116.273635815","腾讯高德坐标：39.846344273735,116.27816416725","百度地图坐标：39.85269361206,116.28455134951"
电话：暂无,北京市.昌平区.白浮泉路12-5,北京金长城京演魔术文化有限公司,"gps硬件坐标：39.8451221383,116.272136451","腾讯高德坐标：40.200053341873,116.23687643386","百度地图坐标：40.205832160615,116.24345298737"
电话：010-62522277,北京市.海淀区.中关村北大街123号华腾科技大厦3层311,大益茶文化交流发展公司,"gps硬件坐标：40.1988112535,116.230795994","腾讯高德坐标：39.999048890368,116.31424682872","百度地图坐标：40.004977723557,116.32079012183"
电话：010-69088421,北京市.密云区.鼓楼东大街山水大厦410室,北京美丽红妆文化传播有限公司,,"腾讯高德坐标：40.37661837599,116.86387793096","百度地图坐标：40.382852447869,116.87030078566"
电话：暂无,北京市.丰台区.东铁营街道塔园12号9栋2层2005号,北京力度炫彩体育文化有限公司第一分公司,,"腾讯高德坐标：39.835940027462,116.25195184503","百度地图坐标：39.841974239865,116.25843566098"
电话：暂无,北京市.西城区.前门正乙祠戏楼东北(前门西河沿街),北京智超群文化传播有限公司,"gps硬件坐标：40.375475668,116.857868782","腾讯高德坐标：39.89902498911,116.38640409501","百度地图坐标：39.905289680683,116.39281443328"
电话：暂无,北京市.海淀区.清华西路28号圆明园遗址公园内,北京钟神秀文化发展有限公司圆明园文化产业事业部,,"腾讯高德坐标：40.002469092397,116.31192711158","百度地图坐标：40.008439110124,116.31845422327"
电话：暂无,北京市.丰台区.正阳大街与西安街交叉口西北50米,北京中经时报文化传媒有限责任公司-南门,"gps硬件坐标：39.8451221383,116.272136451","腾讯高德坐标：39.846344273735,116.27816416725","百度地图坐标：39.85269361206,116.28455134951"
电话：暂无,北京市.海淀区.中关村北大街127号北大科技园创新中心401,北京也士文化传播公司,,"腾讯高德坐标：39.997598868002,116.3145267977","百度地图坐标：40.003522928388,116.32107240876"
电话：010-51006300,北京市.东城区.雍和宫藏经馆胡同2号圣唐古驿,北京国秀堂文化传媒有限公司,,"腾讯高德坐标：39.94794403165,116.42033548323","百度地图坐标：39.954109491496,116.42676622936"
电话：暂无,创意园,北京壹合泰立文化艺术发展有限公司,"gps硬件坐标：39.9465413753,116.414091442","腾讯高德坐标：40.042039679214,116.30612793397","百度地图坐标：40.048103982403,116.31258645431"
电话：暂无,北京市.海淀区.上地开拓路7号先锋大厦2段一层108,北京互动视界文化传媒有限公司,"gps硬件坐标：40.0407735169,116.300037327","腾讯高德坐标：39.89469757467,116.51225215946","百度地图坐标：39.901020517171,116.51864737502"
电话：暂无,北京市.朝阳区.竞园艺术中心53D,北京百雅轩文化艺术有限公司,,"腾讯高德坐标：39.985357649492,116.49004248856","百度地图坐标：39.991364729235,116.49656058223"
电话：暂无,北京市.朝阳区.酒仙桥路甲4号宏源大厦14层,北京一品阁文化艺术有限责任公司,,"腾讯高德坐标：39.930810229064,116.40672068488","百度地图坐标：39.93713156578,116.41308933181"
电话：暂无,北京市.东城区.东黄城根北街16-5,一乙文化艺术传播(北京)有限责任公司,,"腾讯高德坐标：39.918494992622,116.42379669815","百度地图坐标：39.924601108247,116.43024289266"
电话：暂无,北京市.东城区.史家胡同25号1,北京壹合泰立文化艺术发展有限公司,,"腾讯高德坐标：39.966151963505,116.4508954801","百度地图坐标：39.971843615761,116.45750799912"
电话：暂无,北京市.朝阳区.曙光里29号463,百雅轩文化艺术有限公司,,"腾讯高德坐标：39.972193983375,116.3819928161","百度地图坐标：39.978402971739,116.38843364028"
电话：暂无,北京市.海淀区.上地开拓路7号先锋大厦2段一层108,北京壹合泰立文化艺术发展有限公司,"gps硬件坐标：40.0407735169,116.300037327","腾讯高德坐标：40.042039679214,116.30612793397","百度地图坐标：40.048103982403,116.31258645431"
电话：暂无,北京市.朝阳区.高碑店北路718,北京舍予舒文化传播有限公司,"gps硬件坐标：39.9137201311,116.515130652","腾讯高德坐标：39.914896901807,116.52108120376","百度地图坐标：39.92124134661,116.52744834388"
电话：暂无,创意产业基地19号楼,北京金长城京演魔术文化有限公司,"gps硬件坐标：40.1988112535,116.230795994","腾讯高德坐标：40.200053341873,116.23687643386","百度地图坐标：40.205832160615,116.24345298737"
电话：暂无,北京市.昌平区.白浮泉路12-5,清尚文化艺术发展有限公司,"gps硬件坐标：39.9115199277,116.494494676","腾讯高德坐标：39.912757912207,116.50052270886","百度地图坐标：39.91893686528,116.50694830462"
电话：13911334545,北京市.朝阳区.八里庄东里1号莱锦,北京锦上添文化传播有限公司,"gps硬件坐标：40.0416276484,116.488877188","腾讯高德坐标：40.042887860459,116.4949427532","百度地图坐标：40.048971245822,116.50139439204"
电话：暂无,创意产业园D区1,北京中视飞扬六点一文化艺术有限公司,"gps硬件坐标：39.8613816952,116.355080801","腾讯高德坐标：39.862740210595,116.3612681597","百度地图坐标：39.86859213156,116.3678385201"
电话：010-84450765,北京市.朝阳区.一号地国际艺术区东,爱乐坊(北京)文化传媒有限公司爱乐坊艺术教育中心,"gps硬件坐标：40.031112678,116.405673514","腾讯高德坐标：40.032521662954,116.41193251394","百度地图坐标：40.038800958913,116.41832357332"
电话：暂无,北京市.丰台区.玉林东里三区13,北京渡图文化艺术发展有限公司,,"腾讯高德坐标：39.927000208911,116.1974654552","百度地图坐标：39.932860971836,116.20399241139"
电话：暂无,北京市.朝阳区.天月园1-5号,北京金水长德文化艺术有限公司,,"腾讯高德坐标：39.899942689566,116.5484654839","百度地图坐标：39.905970771772,116.55495593349"
电话：暂无,北京市.石景山区.杨庄北区鼎城世家51号楼1至2层51-11,北京中视飞扬六点一文化艺术有限公司,,"腾讯高德坐标：40.001661907131,116.41277280916","百度地图坐标：40.007941236319,116.41919415222"
电话：暂无,北京市.海淀区.杏石口路中间建筑3区7号楼2单元101,诚一斋文化艺术发展(北京)有限公司,,"腾讯高德坐标：39.951114450441,116.23221771195","百度地图坐标：39.956831786853,116.23880538005"
电话：暂无,北京市.朝阳区.竞园艺术中心53D,北京互动视界文化传媒有限公司,,"腾讯高德坐标：39.89469757467,116.51225215946","百度地图坐标：39.901020517171,116.51864737502"
电话：暂无,北京市.朝阳区.百子湾路32号苹果社区北区22院街艺术区,北京正上一品文化传播有限公司,,"腾讯高德坐标：39.899795487425,116.46958986225","百度地图坐标：39.905489278146,116.47619498841"
电话：暂无,北京市.丰台区.马家堡西路15号时代风帆大厦1区3层308,北京弦舞九天文化艺术有限公司,,"腾讯高德坐标：39.846111674422,116.37049998339","百度地图坐标：39.852122850868,116.37700280654"
电话：暂无,北京市.丰台区.卢沟桥第一小学校西南50米,京昌卢沟桐青文化艺术发展公司展示厅,,"腾讯高德坐标：39.850686231575,116.2232201081","百度地图坐标：39.856345949037,116.22984800626"
电话：暂无,北京市.朝阳区.五里桥二街北京像素北区1号楼0114,北京厚德大益文化艺术有限公司,,"腾讯高德坐标：39.928246231755,116.61567349185","百度地图坐标：39.934342185336,116.62211958731"
电话：15811185182,北京市.朝阳区.南湖西园南路北京香颂228-1-501号,北京净和文化艺术有限公司,"gps硬件坐标：39.8447400163,116.364297804","腾讯高德坐标：39.992862375909,116.45274600743","百度地图坐标：39.99854433879,116.45937613852"
电话：暂无,北京市.东城区.东直门外香河园路1号当代MOMA艺术园区T1座-20层空中连廊,北京大社国际文化传媒有限公司,"gps硬件坐标：39.8494544938,116.217162484","腾讯高德坐标：39.950259068499,116.43891183713","百度地图坐标：39.956098751683,116.44545651894"
电话：暂无,北京市.丰台区.马家堡东路阳光花园内底商一号楼一层18号,创美工场(北京)文化艺术中心有限公司,,"腾讯高德坐标：39.844934373569,116.38379335537","百度地图坐标：39.851166835446,116.39021917105"
电话：暂无,北京市.东城区.小牌坊胡同甲七号银河SOHO12层,北京尚世文华文化传播有限公司,,"腾讯高德坐标：39.919717446085,116.43275979232","百度地图坐标：39.925661578272,116.4392607951"
电话：010-57197733,北京市.门头沟区.永定镇惠润嘉园9地块2号楼1单元1001,北京山楂树文化传媒有限公司-儿童摄影棚,"gps硬件坐标：39.8867932372,116.113480032","腾讯高德坐标：39.888184627415,116.11978873529","百度地图坐标：39.894010889333,116.1263606797"
电话：010-51006300,北京市.东城区.雍和宫藏经馆胡同2号圣唐古驿,北京国秀堂文化传媒有限公司,"gps硬件坐标：39.9465413753,116.414091442","腾讯高德坐标：39.94794403165,116.42033548323","百度地图坐标：39.954109491496,116.42676622936"
电话：暂无,创意园,北京钟神秀文化发展有限公司圆明园文化产业事业部,"gps硬件坐标：40.0011950791,116.305830201","腾讯高德坐标：40.002469092397,116.31192711158","百度地图坐标：40.008439110124,116.31845422327"
电话：010-84615882,北京市.海淀区.清华西路28号圆明园遗址公园内,优博众创(北京)文化交流有限公司,"gps硬件坐标：39.9754364835,116.420726185","腾讯高德坐标：39.976835878785,116.42696781922","百度地图坐标：39.98289611187,116.43346345601"
电话：暂无,北京市.朝阳区.元大都城垣遗址公园内河北岸38号,北京东方杰创文化传播有限公司,,"腾讯高德坐标：39.945172774392,116.41585389607","百度地图坐标：39.951403897013,116.42225977627"
电话：暂无,北京市.东城区.雍和宫大街甲67号,北京金嘉隅文化传媒有限公司,,"腾讯高德坐标：39.873200910677,116.40924156251","百度地图坐标：39.879516434683,116.41565433134"
电话：010-62815555,北京市.东城区.永定门内东街中里9-17号楼343,北京嘉与志文化发展有限公司,"gps硬件坐标：39.8717985991,116.403002436","腾讯高德坐标：40.015651228508,116.29495003542","百度地图坐标：40.021900040774,116.30136919647"
电话：010-62522277,北京市.海淀区.小清河路肖家河桥东500米,大益茶文化交流发展公司,,"腾讯高德坐标：39.999048890368,116.31424682872","百度地图坐标：40.004977723557,116.32079012183"
电话：暂无,北京市.海淀区.中关村北大街123号华腾科技大厦3层311,涵庭玉韵文化艺术公司,,"腾讯高德坐标：39.918463985977,116.27967374739","百度地图坐标：39.924807429001,116.28603843972"
电话：暂无,北京市.海淀区.金和嘉园6号楼,北京畅想童年文化交流有限公司,,"腾讯高德坐标：39.809130204197,116.19685548097","百度地图坐标：39.815001271221,116.20337853416"
